3596,61.937,37.063,3596,37.682,-57.294,3596,-18.959,18.815,3596,14.533,-45.691,3596,-21.732,89.534,3596,-58.573,55.536,3596,-48.785,46.328,3596,-1.8811,40.468,3596,0,0,3596,NaN,NaN,3596,61.417,40.664,3596,-18.386,-32.058,3596,15.599,9.1636,3596,54.208,36.76,3596,0,0,3596,-9.6503,31.343,3596,1.7056,50.825,3596,61.186,45.565,3596,62.508,39.383,3596,-28.905,16.59,3596,0.026119,0.2152,3596,-49.282,-10.758,3596,0,0,3596,0,0,3596,-21.091,91.307,3596,0,0
3600,-9.3541,-27.232,3600,-17.312,91.854,3600,18.476,78.616,3600,75.818,66.575,3600,-15.362,90.77,3600,2.3089,33.593,3600,-74.167,83.805,3600,-0.42525,-5.3525,3600,-5.9421,14.425,3600,34.271,-38.143,3600,-45.87,-5.9786,3600,-5.5435,14.179,3600,28.371,10.894,3600,-26.642,18.737,3600,12.576,11.975,3600,-33.261,60.272,3600,16.854,-3.4227,3600,42.078,6.1509,3600,16.739,-3.5851,3600,35.122,74.085,3600,41.328,-40.173,3600,-35.323,7.7586,3600,-20.921,17.199,3600,11.38,9.3526,3600,15.691,-31.388,3600,-2.2307,4.3828
3618,68.505,7.4907,3618,0.96223,70.209,3618,-21.769,92.271,3618,-45.012,27.123,3618,25.472,-62.499,3618,63.88,-49.184,3618,-58.391,51.658,3618,-2.493,72.406,3618,0.52771,-1.2762,3618,-47.998,45.615,3618,12.495,-52.156,3618,57.495,-44.599,3618,50.832,43.516,3618,6.1272,60.034,3618,-0.44221,-0.31821,3618,-44.258,48.291,3618,29.786,-55.963,3618,54.981,-46.368,3618,58.232,9.5768,3618,31.046,-57.547,3618,-13.271,73.486,3618,-39.421,21.732,3618,33.544,-69.484,3618,67.894,-53.826,3618,-19.799,75.822,3618,63.842,12.856
3619,58.157,31.928,3619,3.9189,62.309,3619,41.116,-67.726,3619,-46.315,39.507,3619,3.0217,-28.014,3619,25.385,-15.163,3619,-46.101,36.586,3619,5.2455,46.296,3619,-13.408,66.812,3619,-6.2627,-26.393,3619,55.104,-43.235,3619,-48.85,44.499,3619,50.18,-20.313,3619,-3.8833,31.137,3619,9.1743,66.971,3619,-5.9419,5.7295,3619,NaN,NaN,3619,53.314,-11.277,3619,58.769,20.023,3619,-16.267,65.806,3619,-13.856,61.906,3619,57.673,-39.544,3619,57.743,-25.293,3619,23.72,-16.19,3619,14.275,22.335,3619,6.8756,63.081
3622,59.894,47.256,3622,25.066,72.416,3622,-32.779,91.825,3622,42.412,6.119,3622,17.662,-30.575,3622,-15.394,23.732,3622,-60.055,28.026,3622,28.013,48.508,3622,24.367,-20.973,3622,24.366,-11.019,3622,-2.9994,69.565,3622,-6.6558,29.736,3622,31.23,41.256,3622,23.519,3.0896,3622,-3.8539,13.885,3622,40.812,-40.328,3622,23.033,49.98,3622,0,0,3622,10.047,-32.098,3622,1.698,47.704,3622,-3.1713,70.384,3622,31.816,23.547,3622,1.9686,61.925,3622,12.623,51.188,3622,27.485,-4.8657,3622,-43.236,42.034
3638,-11.873,-5.8673,3638,-4.4001,-6.7707,3638,-0.85816,1.6115,3638,-1.1461,2.8139,3638,-0.38916,-0.96146,3638,-3.8884,22.331,3638,-26.184,-7.7514,3638,0.90233,1.3785,3638,-1.34,1.8411,3638,10.74,-4.9863,3638,0.58207,-1.5881,3638,-8.2007,29.852,3638,1.021,38.654,3638,-0.94396,-2.9178,3638,0.25406,-1.656,3638,-11.762,-17.405,3638,-2.5053,-0.59121,3638,-4.1189,11.274,3638,-2.4185,27.72,3638,41.869,16.191,3638,-0.79197,-2.7204,3638,9.1863,-6.9861,3638,-2.2401,-0.43439,3638,-2.0019,3.4378,3638,-6.0133,33.078,3638,-2.8807,-6.5519
3643,0.077635,-0.21073,3643,-15.21,9.2246,3643,-27.469,4.1497,3643,-8.3368,75.283,3643,47.024,-70.226,3643,-11.672,5.7745,3643,-27.577,5.8893,3643,19.083,-0.39102,3643,18.323,-1.5588,3643,-15.818,73.548,3643,-4.8224,-34.987,3643,13.185,-0.59204,3643,17.136,-0.31006,3643,15.339,-0.2779,3643,-11.319,3.8598,3643,24.703,-2.3638,3643,-13.466,8.2563,3643,19.662,-1.293,3643,-39.723,12.672,3643,-3.6901,69.957,3643,-15.115,72.138,3643,37.92,-52.937,3643,-12.487,6.1519,3643,-2.2863,-20.388,3643,0,0,3643,65.181,-71.326
3645,-12.009,-16.015,3645,0,0,3645,3.6034,71.657,3645,56.997,31.278,3645,-39.797,49.841,3645,-12.387,-12.654,3645,13.354,52.605,3645,7.8035,31.889,3645,-0.14843,0.10617,3645,12.298,54.043,3645,14.196,-17.008,3645,19.493,0.96439,3645,42.087,19.036,3645,64.012,38.758,3645,0,0,3645,24.708,-8.2428,3645,4.7195,-9.1559,3645,8.9745,33.897,3645,-12.871,71.157,3645,-13.027,73.53,3645,-1.2884,-2.236,3645,69.777,-3.2942,3645,0,0,3645,21.356,-6.1401,3645,67.614,1.7071,3645,0,0
3646,-8.2133,-14.176,3646,33.002,-61.641,3646,-15.604,65.344,3646,31.063,-57.428,3646,10.253,54.126,3646,-8.8903,30.135,3646,-9.9061,32.052,3646,-5.0884,29.954,3646,-2.4221,1.7415,3646,-4.534,31.721,3646,6.2291,52.885,3646,-2.4443,8.2216,3646,-57.985,51.36,3646,-24.073,13.991,3646,0,0,3646,38.267,-30.058,3646,1.7659,-5.6803,3646,11.812,-4.8464,3646,59.858,17.529,3646,35.918,-61.964,3646,2.464,-4.1557,3646,-7.7157,23.31,3646,-15.687,12.043,3646,3.1946,1.4441,3646,-12.746,59.863,3646,-1.594,1.1766
3655,-5.676,-10.999,3655,13.721,32.999,3655,-5.043,-6.231,3655,-13.757,39.012,3655,-13.526,-7.7039,3655,36.339,47.753,3655,-1.8381,-6.5734,3655,24.699,49.86,3655,-0.038968,4.7952,3655,-4.5979,3.6592,3655,35.475,45.199,3655,0.85084,12.27,3655,22.424,-50.068,3655,-5.8659,6.9443,3655,-1.096,0.84096,3655,-10.812,55.193,3655,-0.2096,-2.555,3655,0.51687,8.0041,3655,-13.298,62.071,3655,-2.3519,7.7532,3655,-0.98743,20.435,3655,-5.5768,-1.1984,3655,51.548,-72.719,3655,-0.88429,26.217,3655,-0.76898,-10.138,3655,-10.172,72.401
3659,-1.0342,1.8037,3659,10.4,45.942,3659,58.153,33.174,3659,-34.745,36.269,3659,1.3649,-6.6497,3659,10.089,-8.4796,3659,7.1874,-44.33,3659,-5.549,17.584,3659,0,0,3659,-6.8356,-22.398,3659,53.722,37.181,3659,-0.14804,0.10589,3659,26.777,-49.404,3659,13.23,53.882,3659,0.00080234,-0.090419,3659,-8.5828,30.763,3659,43.008,-57.004,3659,62.392,28.797,3659,2.9463,68.172,3659,8.9299,69.147,3659,-0.90381,1.971,3659,-16.897,23.245,3659,-1.2191,3.6303,3659,40.175,23.553,3659,-4.1564,26.192,3659,18.89,56.877
3664,-56.744,59.66,3664,1.5605,75.882,3664,-5.5156,29.521,3664,-2.0513,37.221,3664,-31.868,-25.175,3664,31.984,-64.778,3664,-3.1421,41.552,3664,2.2761,-6.2638,3664,68.088,53.789,3664,NaN,NaN,3664,-4.44,45.988,3664,-2.8625,39.289,3664,-3.4442,40.64,3664,-6.4232,35.536,3664,41.319,-66.503,3664,3.3807,80.469,3664,35.997,-59.996,3664,-7.7919,41.868,3664,-19.189,83.503,3664,-3.0572,44.452,3664,NaN,NaN,3664,NaN,NaN,3664,-27.666,-12.379,3664,1.4876,-4.0104,3664,67.915,0.74366,3664,NaN,NaN
3678,-13.674,76.716,3678,9.6489,32.111,3678,-13.816,67.768,3678,0,0,3678,-28.248,-23.376,3678,-16.234,75.883,3678,46.406,-30.816,3678,-55.975,44.179,3678,0,0,3678,-47.609,37.33,3678,55.388,25.651,3678,-50.717,49.599,3678,33.08,-57.871,3678,36.007,-67.3,3678,0,0,3678,80.094,67.202,3678,55.867,-36.042,3678,43.972,-65.238,3678,-11.002,73.652,3678,6.6507,31.009,3678,-58.955,57.906,3678,47.107,21.193,3678,54.927,-39.308,3678,38.612,13.777,3678,51.343,20.867,3678,3.0078,0.18365
3679,69.57,24.665,3679,29.166,58.715,3679,-18.008,84.295,3679,5.481,48.294,3679,37.9,-67.39,3679,66.722,-57.135,3679,12.355,41.201,3679,-7.6863,41.897,3679,-5.8735,6.7581,3679,-13.035,69.953,3679,59.786,8.3432,3679,-57.246,55.56,3679,33.43,-54.407,3679,62.485,-30.28,3679,0,0,3679,-59.173,57.295,3679,53.195,-35.408,3679,57.015,-41.286,3679,-66.72,69.038,3679,8.6655,43.987,3679,-21.064,60.803,3679,57.818,-46.26,3679,5.2476,34.219,3679,-1.8447,1.7399,3679,-13.191,47.695,3679,NaN,NaN
3693,-27.852,-17.961,3693,-13.268,55.248,3693,-14.576,59.386,3693,-59.99,52.622,3693,22.107,-39.557,3693,-48.953,58.509,3693,4.0798,48.845,3693,-13.057,54.936,3693,0,0,3693,-36.748,39.62,3693,-11.378,72.933,3693,-6.8797,35.349,3693,37.932,-17.643,3693,66.608,13.514,3693,-16.789,67.19,3693,54.127,-31.728,3693,-10.861,30.524,3693,58.844,-6.9737,3693,52.672,42.168,3693,13.027,3.3312,3693,5.099,44.53,3693,-9.9985,60.375,3693,1.1183,-2.3873,3693,-5.0406,4.6321,3693,-12.973,68.973,3693,13.462,40.205
15182,-19.805,72.51,15182,76.471,50.318,15182,-37.927,-14.127,15182,86.678,-69.596,15182,-7.9991,-45.79,15182,7.5969,78.25,15182,5.7592,69.769,15182,17.167,75.906,15182,0.36913,0.21012,15182,6.0151,70.769,15182,6.4586,82.757,15182,69.962,-35.959,15182,63.643,40.844,15182,-81.164,68.666,15182,-0.079113,0.21817,15182,9.5712,81.4,15182,93.386,-58.547,15182,46.608,18.776,15182,-70.484,58.671,15182,-55.884,53.191,15182,-19.694,70.659,15182,NaN,NaN,15182,91.776,-67.418,15182,73.995,-39.632,15182,-23.336,71.204,15182,-2.0051,2.0513
3719,58.731,58.266,3719,-6.5493,-28.706,3719,-36.517,24.659,3719,34.476,-74.968,3719,-25.718,13.822,3719,-24.947,67.764,3719,73.574,26.499,3719,48.608,-42.292,3719,75.866,22.728,3719,-15.954,-28.967,3719,82.859,-23.449,3719,42.209,-30.494,3719,66.215,40.291,3719,8.2558,74.224,3719,74.024,51.669,3719,-15.271,24.516,3719,47.146,-45.134,3719,50.438,-40.26,3719,82.667,3.932,3719,-36.329,26.128,3719,-32.455,55.212,3719,36.373,-47.586,3719,3.8726,-43.674,3719,-22.832,59.202,3719,-16.396,50.827,3719,67.74,66.056
3727,72.065,58.896,3727,31.519,-55.367,3727,65.019,-31.978,3727,57.247,-56.668,3727,-60.751,64.165,3727,51.596,33.249,3727,68.884,-49.796,3727,3.7017,49.371,3727,0.7096,-2.1338,3727,60.689,-73.673,3727,48.489,-44.195,3727,-16.941,43.362,3727,12.837,49.674,3727,-13.273,50.691,3727,0.50598,-1.3511,3727,15.064,21.142,3727,15.08,33.304,3727,-30.456,26.764,3727,47.529,21.411,3727,34.36,-50.818,3727,7.8965,18.215,3727,21.91,11.962,3727,0.1781,-0.28673,3727,4.1182,-5.9028,3727,1.1443,-3.4292,3727,1.6697,-3.0268
3763,-56.669,51.287,3763,37.525,-12.015,3763,-20.56,76.903,3763,56.85,-50.084,3763,23.805,-50.391,3763,26.997,-55.509,3763,3.0868,52.598,3763,5.0518,61.393,3763,22.777,-50.592,3763,-55.614,49.772,3763,60.829,-54.461,3763,25.692,-55.042,3763,47.686,23.466,3763,6.4686,61.161,3763,-21.27,77.113,3763,-19.652,78.55,3763,52.574,-49.325,3763,53.977,-50.179,3763,47.776,23.385,3763,3.7037,59.963,3763,34.809,-62.314,3763,51.672,-50.846,3763,53.499,-48.815,3763,55.782,-47.092,3763,49.495,-43.658,3763,27.327,-53.165
3774,69.204,-101,3774,5.124,33.666,3774,18.369,7.0287,3774,7.6334,39.57,3774,43.84,28.833,3774,54.658,-39.87,3774,43.59,-38.405,3774,9.3701,83.357,3774,-14.774,14.845,3774,-0.49888,-1.0189,3774,46.231,-25.161,3774,-43.559,41.174,3774,57.166,43.498,3774,10.573,30.887,3774,NaN,NaN,3774,5.1415,37.954,3774,60.771,-46.353,3774,61.448,-59.019,3774,-15.152,91.821,3774,59.84,-92.061,3774,11.016,3.6846,3774,2.8675,69.972,3774,0.096762,0.03413,3774,0.048295,0.017025,3774,-13.567,91.413,3774,46.84,-39.19
3777,77.272,59.257,3777,10.302,-19.665,3777,-16.196,67.355,3777,-6.2529,51.698,3777,-56.547,61.569,3777,-55.219,26.475,3777,-27.17,62.431,3777,-3.3772,55.479,3777,NaN,NaN,3777,-5.5191,70.795,3777,-15.727,88.19,3777,-2.3591,-45.543,3777,61.934,9.7329,3777,37.808,67.344,3777,1.7251,-1.2331,3777,23.402,-19.82,3777,22.253,-16.041,3777,83.536,-9.6305,3777,-17.011,88.474,3777,-68.366,69.811,3777,8.7842,64.665,3777,1.6493,68.957,3777,45.007,47.716,3777,0.12629,-0.57758,3777,-21.192,90.639,3777,-1.1796,64.594
3788,63.211,38.947,3788,70.944,-85.158,3788,-12.379,57.953,3788,1.3551,63.005,3788,-63.244,48.91,3788,-27.777,25.597,3788,-57.032,54.456,3788,-50.901,59.54,3788,0,0,3788,-13.233,27.281,3788,69.381,55.117,3788,-2.8216,4.7344,3788,-4.3578,44.478,3788,-0.33036,55.227,3788,0.04907,0.017299,3788,40.451,-48.301,3788,-7.491,48.186,3788,58.954,-86.494,3788,-14.914,45.271,3788,28.733,-65.059,3788,-5.7075,42.463,3788,-5.2624,25.44,3788,-17.542,40.527,3788,-4.2158,17.487,3788,-17.968,66.249,3788,-4.2065,24.947
3793,28.251,23.494,3793,10.239,-27.96,3793,-3.7598,35.697,3793,0.86641,-1.6596,3793,4.3168,-28.14,3793,-0.31775,39.951,3793,4.6205,23.832,3793,21.742,26.609,3793,-18.235,20.424,3793,4.3946,-17.359,3793,50.967,24.367,3793,-5.7887,44.116,3793,29.284,26.46,3793,11.107,23.625,3793,-0.37374,44.801,3793,-38.269,35.25,3793,-11.056,55.803,3793,21.935,-30.414,3793,NaN,NaN,3793,0.37096,19.468,3793,-9.6734,32.669,3793,39.189,-37.477,3793,14.86,19.708,3793,38.274,28.491,3793,-10.309,34.125,3793,4.4041,-18.527
3806,-50.09,34.665,3806,40.32,26.028,3806,19.707,-52.06,3806,5.5989,-7.343,3806,9.6833,38.907,3806,9.064,51.509,3806,-1.2523,30.732,3806,9.0128,50.949,3806,7.978,-3.1149,3806,-36.159,20.664,3806,-45.987,45.612,3806,12.916,-7.1254,3806,47.273,-15.57,3806,9.1545,47.013,3806,14.232,-35.692,3806,33.788,-8.9044,3806,6.7301,-4.1767,3806,59.996,7.6118,3806,-50.91,44.241,3806,3.6396,38.952,3806,-43.385,35.007,3806,7.9039,-12.615,3806,9.4754,-7.5452,3806,-4.8508,27.276,3806,-11.714,71.16,3806,48.136,18.597
3822,79.989,67.114,3822,11.502,82.582,3822,-17.837,92.902,3822,8.8486,83.41,3822,-57.467,87.388,3822,79.989,67.114,3822,NaN,NaN,3822,10.157,82.989,3822,NaN,NaN,3822,80.07,-103.87,3822,NaN,NaN,3822,65.725,-99.245,3822,NaN,NaN,3822,75.76,-104.53,3822,NaN,NaN,3822,-83.599,71.715,3822,94.045,-46.132,3822,NaN,NaN,3822,79.989,67.114,3822,96.078,-56.418,3822,NaN,NaN,3822,90.078,-76.415,3822,-23.563,-37.293,3822,NaN,NaN,3822,-21.158,93.375,3822,79.989,67.114
3829,-17.866,93.027,3829,41.048,-85.7,3829,79.954,67.084,3829,-72.467,80.332,3829,-22.044,-7.3821,3829,0.24447,39.911,3829,4.758,63.675,3829,-0.63411,37.009,3829,0,0,3829,57.092,-71.95,3829,66.627,-66.424,3829,-69.015,72.872,3829,74.027,62.111,3829,7.393,81.266,3829,-0.82972,0.59546,3829,-64.622,64.484,3829,-1.1685,27.766,3829,60.107,-49.86,3829,17.83,7.7838,3829,-69.058,71.054,3829,-2.4917,3.0225,3829,-58.071,48.744,3829,2.9818,37.248,3829,0,0,3829,-17,92.687,3829,5.5511e-14,0
3834,78.237,65.643,3834,-1.7267,84.768,3834,-20.583,90.539,3834,-69.919,75.788,3834,38.298,-76.231,3834,-79.378,78.015,3834,-69.399,84.367,3834,-2.499,78.989,3834,84.203,-65.429,3834,72.589,-56.283,3834,90.325,-60.15,3834,0,0,3834,-1.7973,64.928,3834,2.0495,71.425,3834,0,0,3834,73.32,-60.991,3834,-1.1331,78.095,3834,79.416,66.632,3834,58.61,-86.706,3834,0,0,3834,91.456,-57.777,3834,90.684,-60.149,3834,0,0,3834,-0.35519,82.508,3834,-25.903,90.917,3834,0,0
15140,71.412,-22.741,15140,28.173,-58.222,15140,31.257,-15.235,15140,7.4954,62.324,15140,4.2848,63.72,15140,-46.475,35.828,15140,12.768,77.725,15140,-10.275,-20.988,15140,0.70094,-0.55121,15140,-22.174,90.582,15140,55.369,-40.065,15140,-22.303,92.509,15140,-7.9191,15.745,15140,1.0061,35.535,15140,-0.84873,1.1242,15140,-46.53,34.356,15140,22.133,-7.7787,15140,-45.022,37.862,15140,48.718,64.257,15140,-0.34008,56.303,15140,-5.5664,3.9149,15140,29.741,-12.96,15140,-9.098,9.6465,15140,-12.797,9.9122,15140,-14.733,39.491,15140,-14.014,7.8989
3839,85.433,-3.0173,3839,38.832,75.019,3839,19.823,80.032,3839,20.674,79.796,3839,-14.222,91.208,3839,-30.678,-30.842,3839,17.744,62.914,3839,-54.728,-2.3891,3839,NaN,NaN,3839,67.753,-6.2358,3839,-50.095,-6.3541,3839,NaN,NaN,3839,-1.5974,-51.752,3839,NaN,NaN,3839,-10.794,90.232,3839,73.886,-4.7844,3839,14.57,66.372,3839,38.832,75.019,3839,72.1,7.1706,3839,NaN,NaN,3839,NaN,NaN,3839,NaN,NaN,3839,NaN,NaN,3839,NaN,NaN,3839,NaN,NaN,3839,NaN,NaN
3843,37.076,48.446,3843,1.5685,-35.216,3843,-30.283,-15.834,3843,71.238,-53.745,3843,-29.175,15.123,3843,4.3736,56.7,3843,-54.033,54.335,3843,7.9972,62.999,3843,-0.14843,0.10617,3843,45.479,-39.599,3843,58.39,-17.232,3843,-7.8704,-12.771,3843,69.379,-11.123,3843,55.691,38.151,3843,53.604,-60.195,3843,67.835,-17.903,3843,NaN,NaN,3843,-56.407,55.376,3843,-14.075,70.424,3843,33.817,-67.832,3843,NaN,NaN,3843,NaN,NaN,3843,-7.177,23.411,3843,NaN,NaN,3843,-12.867,44.838,3843,NaN,NaN
3849,27.812,11.354,3849,5.1396,-25.736,3849,7.183,-27.013,3849,5.0615,-23.161,3849,1.6176,36.898,3849,29.755,6.4687,3849,4.0436,-20.432,3849,28.757,2.151,3849,-10.609,49.676,3849,1.0533,34.053,3849,24.548,-0.14602,3849,-10.591,45.937,3849,-8.2473,36.065,3849,-1.6573,33.996,3849,-8.2665,41.421,3849,5.4316,-23.557,3849,6.1072,-18.683,3849,3.9164,-10.455,3849,-30.65,24.731,3849,4.8544,-8.373,3849,21.606,-0.55745,3849,21.806,1.2674,3849,0.60115,40.107,3849,26.717,3.8056,3849,25.359,-0.067705,3849,-26.414,19.853
3854,73.141,50.377,3854,94.204,-68.53,3854,-20.844,79.725,3854,4.4304,53.843,3854,-20.145,73.764,3854,19.17,57.247,3854,-62.808,65.011,3854,12.003,36.483,3854,-21.998,66.714,3854,58.5,-49.046,3854,79.216,-74.734,3854,NaN,NaN,3854,37.218,-56.122,3854,35.021,-57.905,3854,-18.411,88.076,3854,27.714,-16.936,3854,35.046,-21.606,3854,78.108,28.744,3854,-19.677,84.129,3854,-46.138,-11.399,3854,-18.937,77.195,3854,78.025,60.661,3854,2.2952,39.849,3854,-9.4065,32.901,3854,-20.115,81.342,3854,20.921,75.059
3858,78.154,60.832,3858,18.41,-36.665,3858,-20.875,92.001,3858,-4.2527,79.308,3858,-63.568,65.124,3858,-45.574,29.471,3858,3.5675,69.902,3858,-3.4235,68.404,3858,NaN,NaN,3858,-3.3308,69.328,3858,-18.241,89.57,3858,19.011,-39.959,3858,55.538,12.603,3858,77.906,61.608,3858,NaN,NaN,3858,13.09,-8.4968,3858,16.318,-8.4196,3858,80.26,-6.7382,3858,-19.363,91.402,3858,-58.138,64.851,3858,12.612,73.748,3858,2.7559,69.831,3858,52.924,32.978,3858,0.15302,-0.62073,3858,-17.631,91.085,3858,1.9589,69.004
3891,73.158,55.454,3891,35.123,-69.72,3891,-16.386,70.926,3891,NaN,NaN,3891,29.229,-42.933,3891,27.031,-30.04,3891,12.016,33.085,3891,0.10062,41.588,3891,0,0,3891,15.108,-27.647,3891,-52.338,48.913,3891,7.8155,-10.363,3891,-47.463,45.068,3891,-46.679,60.204,3891,-3.7763,5.2565,3891,18.071,-49.78,3891,3.7007e-14,-7.4015e-15,3891,18.809,47.121,3891,-17,92.687,3891,0,0,3891,-9.8589,8.7744,3891,-27.586,13.871,3891,-35.63,38.569,3891,-61.012,80.811,3891,25.441,-43.939,3891,-16.688,24.972
3893,31.451,-55.678,3893,47.58,27.024,3893,-13.519,49.771,3893,31.773,18.78,3893,58.732,-38.125,3893,-14.114,52.753,3893,51.392,-14.496,3893,12.292,26.073,3893,-14.071,50.855,3893,-11.328,50.844,3893,17.776,-46.767,3893,20.189,-49.647,3893,-55.955,39.685,3893,-46.214,50.175,3893,45.563,33.96,3893,46.753,32.241,3893,48.679,31.798,3893,48.774,29.517,3893,-13.061,46.62,3893,-13.901,56.572,3893,-13.245,50.311,3893,23.216,-52.027,3893,24.686,-46.234,3893,30.148,-54.538,3893,9.6522,-18.065,3893,44.801,33.669
3902,-24.332,93.869,3902,NaN,NaN,3902,0,0,3902,-12.657,-10.539,3902,14.51,-18.987,3902,-11.824,40.631,3902,-15.28,56.056,3902,NaN,NaN,3902,NaN,NaN,3902,51.559,-46.776,3902,NaN,NaN,3902,62.44,-45.367,3902,NaN,NaN,3902,NaN,NaN,3902,2.3618,-9.2471,3902,0.49877,33.776,3902,-24.342,-15.839,3902,-5.0882,51.973,3902,-15.34,-11.477,3902,-11.883,67.241,3902,-16.122,-23.395,3902,-27.563,-10.125,3902,-10.452,54.976,3902,-0.57663,-2.4534,3902,-34.756,-11.694,3902,0,0
3903,77.621,61.499,3903,28.672,-52.337,3903,4.9304,34.158,3903,4.4167,39.718,3903,-35.898,30.488,3903,-8.2981,-6.4078,3903,2.5519,48.888,3903,1.0372,-13.48,3903,-19.529,-8.7688,3903,55.558,-44.041,3903,5.283,57.249,3903,14.354,-34.592,3903,33.98,9.4638,3903,43.552,17.834,3903,-23.568,85.601,3903,50.726,-53.17,3903,44.324,-42.121,3903,5.7214,36.551,3903,11.976,-6.393,3903,29.897,-36.532,3903,-0.95012,-14.042,3903,37.127,16.104,3903,-47.224,33.015,3903,6.8728,-21.439,3903,11.166,72.467,3903,-4.0923,4.3367
3913,16.341,-7.7342,3913,-42.83,31.2,3913,-20.951,57.552,3913,-51.719,41.078,3913,46.694,-82.655,3913,37.688,71.922,3913,23.679,-23.306,3913,-15.871,70.63,3913,2.8095,-14.044,3913,-40.852,17.694,3913,-15.644,64.97,3913,-3.7752,-36.54,3913,77.258,64.822,3913,24.902,-21.61,3913,0.71342,-2.7466,3913,73.934,-19.431,3913,30.771,-29.187,3913,-58.448,58.341,3913,18.319,-6.6374,3913,-14.592,62.579,3913,26.048,-1.9147,3913,47.824,-42.691,3913,-43.981,23.165,3913,10.124,-20.046,3913,0.97614,24.894,3913,15.811,-29.604
3918,1.8192,35.265,3918,-6.9306,52.101,3918,-15.604,67.923,3918,-1.7814,45.22,3918,2.4941,-38.05,3918,7.5106,-38.469,3918,-0.85923,48.797,3918,0.65108,-37.92,3918,-10.371,71.025,3918,-10.754,45.29,3918,0.31467,-9.3578,3918,NaN,NaN,3918,21.55,-1.8766,3918,-1.436,41.255,3918,-0.63204,-14.706,3918,10.515,-45.473,3918,10.451,53.281,3918,2.874,-33.62,3918,-13.367,73.573,3918,-2.4089,-25.754,3918,1.3781,-32.795,3918,5.4176,-39.007,3918,-0.18753,-4.4359,3918,-9.1243,64.533,3918,-0.25098,36.801,3918,13.618,47.694
3946,65.77,44.579,3946,58.716,-81.912,3946,77.22,61.5,3946,14.969,81.625,3946,65.32,-78.248,3946,74.86,58.707,3946,NaN,NaN,3946,-14.002,64.397,3946,NaN,NaN,3946,35.467,-65.477,3946,18.014,76.502,3946,-14.283,91.64,3946,-58.461,63.145,3946,-10.048,85.555,3946,NaN,NaN,3946,-65.277,62.775,3946,-72.004,72.724,3946,-58.654,62.996,3946,-49.604,52.322,3946,66.806,45.267,3946,64.063,-69.652,3946,27.563,77.991,3946,-70.251,58.912,3946,39.012,70.457,3946,60.949,-92.917,3946,13.453,82.073
3954,79.389,65.2,3954,34.943,-65.643,3954,-13.021,-6.435,3954,7.4929,38.822,3954,-27.01,56.967,3954,5.2368,54.036,3954,0.88542,-3.6915,3954,-6.8855,-6.2641,3954,-0.56837,0.94658,3954,-3.5851,27.886,3954,0.84333,84.704,3954,-3.6009,13.066,3954,-4.3103,31.608,3954,-5.5578,29.053,3954,1.8215,-6.3099,3954,5.2582,-13.309,3954,6.3828,-16.252,3954,25.596,57.009,3954,-12.383,-19.286,3954,1.5346,-5.9929,3954,6.6356,30.881,3954,12.395,-9.5035,3954,-19.153,90.435,3954,-1.1095,-2.9083,3954,-6.0059,48.956,3954,-6.0715,-10.176
3959,71.24,53.696,3959,37.715,-66.58,3959,71.606,50.224,3959,24.31,-53.908,3959,-58.436,50.105,3959,-55.612,51.619,3959,22.424,47.391,3959,-51.229,42.645,3959,0,0,3959,64.02,-57.596,3959,-18.65,82.015,3959,5.1943,53.175,3959,78.227,-22.104,3959,6.112,52.632,3959,0,0,3959,69.86,-40.217,3959,58.122,-49.471,3959,50.248,-43.307,3959,0.64896,-30.063,3959,5.5851,53.236,3959,43.393,-38.254,3959,-14.673,78.088,3959,-62.465,68.439,3959,1.266,-1.8683,3959,-19.065,75.518,3959,-51.411,51.705
3961,78.279,45.776,3961,12.64,80.952,3961,-24.038,91.585,3961,-67.58,58.816,3961,11.461,-38.555,3961,87.18,-57.302,3961,2.9786,72.366,3961,-1.1856,74.709,3961,69.901,-96.619,3961,-67.202,60.65,3961,31.571,39.554,3961,91.143,-48.563,3961,74.537,-99.942,3961,-66.185,61.931,3961,80.499,-101.31,3961,-64.341,54.69,3961,54.903,-92.359,3961,87.3,-56.753,3961,48.968,-19.461,3961,-4.1809,86.263,3961,43.525,-38.055,3961,85.524,-42.023,3961,64.545,-94.254,3961,0.23796,0.084001,3961,-13.71,88.426,3961,77.453,-27.022
3963,80.094,67.202,3963,27.334,-51.862,3963,-18.115,79.19,3963,31.57,-18.927,3963,-43.375,37.885,3963,-40.9,38.915,3963,-45.87,40.351,3963,5.3112,7.8804,3963,33.71,-25.252,3963,48.126,-38.239,3963,6.3136,16.37,3963,-28.259,24.301,3963,55.052,46.001,3963,4.4762,23.68,3963,4.3415,-1.7701,3963,-9.2421,35.349,3963,-48.817,49.705,3963,59.749,41.215,3963,-3.3203,-25.435,3963,-0.16897,29.243,3963,39.64,-28.138,3963,42.811,-36.145,3963,13.561,1.5687,3963,0,0,3963,-14.13,59.875,3963,-23.658,19.705
